citing,cited
WOS:000756846800039,WOS:000553404900001
WOS:000756846800039,WOS:000542571700031
WOS:000756846800039,WOS:000542571700036
WOS:000756846800039,WOS:000568803300006
WOS:000756846800039,WOS:000528625100007
WOS:000756846800039,WOS:000469154500042
WOS:000756846800039,WOS:000483018200025
WOS:000756846800039,WOS:000497163000110
WOS:000756846800039,WOS:000560332400001
WOS:000741374700001,WOS:000467564700080
WOS:000741374700001,WOS:000542942700029
WOS:000741374700001,WOS:000603483900002
WOS:000741374700001,WOS:000672740400011
WOS:000741374700001,WOS:000526381800052
WOS:000741374700001,WOS:000598643800007
WOS:000741374700001,WOS:000607814600066
WOS:000741374700001,WOS:000526381800060
WOS:000757537100051,WOS:000467644500042
WOS:000752017900032,WOS:000564159400001
WOS:000752017900032,WOS:000483018200025
WOS:000752017900030,WOS:000502853400021
WOS:000752017900030,WOS:000558744200009
WOS:000752017900030,WOS:000558744200006
WOS:000752017900030,WOS:000549851000013
WOS:000752017900014,WOS:000501543900014
WOS:000752017900014,WOS:000511197000010
WOS:000752017900018,WOS:000568658800010
WOS:000752017900018,WOS:000470023300002
WOS:000752017900018,WOS:000584809600001
WOS:000752017900018,WOS:000521981800012
WOS:000752017900018,WOS:000532257900010
WOS:000752017900018,WOS:000562427600004
WOS:000752017900018,WOS:000530284400064
WOS:000752017900018,WOS:000479160300132
WOS:000752017900018,WOS:000511197000003
WOS:000752017900018,WOS:000577624800031
WOS:000752017900018,WOS:000616304500007
WOS:000752017900018,WOS:000679533900047
WOS:000752017900018,WOS:000506638700005
WOS:000752017900007,WOS:000600967800048
WOS:000737299900006,WOS:000562427600004
WOS:000737299900006,WOS:000654905700021
WOS:000760730700001,WOS:000461600000001
WOS:000760730700001,WOS:000532668900003
WOS:000760730700001,WOS:000450118100018
WOS:000760730700001,WOS:000447022100001
WOS:000760730700001,WOS:000449348000004
WOS:000749751800001,WOS:000572992000007
WOS:000749751800001,WOS:000660247500008
WOS:000749751800001,WOS:000609487100003
WOS:000749751800001,WOS:000612281200001
WOS:000749751800001,WOS:000684707400025
WOS:000748957000006,WOS:000495016000016
WOS:000748957000006,WOS:000568740700006
WOS:000748957000006,WOS:000437693600001
WOS:000748957000006,WOS:000440345500001
WOS:000759527200001,WOS:000516068100001
WOS:000759527200001,WOS:000430130600001
WOS:000759527200001,WOS:000459739500019
WOS:000759527200001,WOS:000476789400004
WOS:000759527200001,WOS:000417736000002
WOS:000759527200001,WOS:000706710300009
WOS:000759527200001,WOS:000694866700001
WOS:000764359100001,WOS:000632964300030
WOS:000764359100001,WOS:000717630100013
WOS:000764359100001,WOS:000566574300048
WOS:000764359100001,WOS:000583506400001
WOS:000764359100001,WOS:000612281200001
WOS:000764359100001,WOS:000463617000010
WOS:000764359100001,WOS:000514013700005
WOS:000764359100001,WOS:000603214500001
WOS:000764359100001,WOS:000496867700010
WOS:000756909700001,WOS:000731750700004
WOS:000756909700001,WOS:000598920600018
WOS:000756909700001,WOS:000695695100014
WOS:000756909700001,WOS:000649217800001
WOS:000756909700001,WOS:000461869700005
WOS:000756909700001,WOS:000471725400040
WOS:000756909700001,WOS:000671971700001
WOS:000756909700001,WOS:000471014500015
WOS:000756909700001,WOS:000477045000186
WOS:000756909700001,WOS:000441446300040
WOS:000756909700001,WOS:000530032500013
WOS:000756909700001,WOS:000620451300007
WOS:000756909700001,WOS:000723996500001
WOS:000756909700001,WOS:000517786200122
WOS:000756909700001,WOS:000419813100069
WOS:000756909700001,WOS:000471014500124
WOS:000756909700001,WOS:000652728600001
WOS:000756909700001,WOS:000629834900001
WOS:000756909700001,WOS:000467316400046
WOS:000756909700001,WOS:000467564700032
WOS:000759626400001,WOS:000558744200011
WOS:000759626400001,WOS:000510903200050
WOS:000759626400001,WOS:000442317300006
WOS:000759626400001,WOS:000470838000019
WOS:000759626400001,WOS:000637996500015
WOS:000759626400001,WOS:000587772100001
WOS:000750333100106,WOS:000402029000001
WOS:000750333100106,WOS:000395006900015
WOS:000750333100106,WOS:000527331800058
WOS:000750333100106,WOS:000431419800001
WOS:000748957000013,WOS:000680892400038
WOS:000748957000013,WOS:000458569300109
WOS:000748957000013,WOS:000560669000001
WOS:000748957000013,WOS:000496341700004
WOS:000748957000013,WOS:000497160500077
WOS:000748957000013,WOS:000549854600062
WOS:000748957000013,WOS:000618089200013
WOS:000748957000013,WOS:000475354700008
WOS:000748957000013,WOS:000535332700001
WOS:000748957000013,WOS:000459597100001
WOS:000748957000013,WOS:000444360400016
WOS:000748957000013,WOS:000525271500151
WOS:000748957000013,WOS:000537462200008
WOS:000748957000013,WOS:000491295800031
WOS:000748957000013,WOS:000507293900041
WOS:000748957000013,WOS:000529324400014
WOS:000748957000013,WOS:000519969300017
WOS:000748957000013,WOS:000473772100001
WOS:000748957000013,WOS:000535696000001
WOS:000748957000013,WOS:000557358500002
WOS:000748957000013,WOS:000557358500004
WOS:000748957000010,WOS:000510850600003
WOS:000748957000010,WOS:000466254600038
WOS:000748957000010,WOS:000546677400020
WOS:000748957000010,WOS:000532979100004
WOS:000748957000010,WOS:000579345600028
WOS:000748957000010,WOS:000528625100004
WOS:000742724700016,WOS:000558744200007
WOS:000742724700016,WOS:000577624800015
WOS:000742724700016,WOS:000711808500013
WOS:000742724700016,WOS:000471725400041
WOS:000742724700016,WOS:000449962900069
WOS:000742724700016,WOS:000530284400064
WOS:000742724700016,WOS:000537136400081
WOS:000742724700016,WOS:000680892400034
WOS:000742724700016,WOS:000472596200050
WOS:000742724700016,WOS:000442317300006
WOS:000742724700016,WOS:000579345600035
WOS:000742724700016,WOS:000503985700061
WOS:000749031900014,WOS:000450118100018
WOS:000749031900014,WOS:000475881900001
WOS:000749031900014,WOS:000460602400001
WOS:000755147000001,WOS:000663539700051
WOS:000755147000001,WOS:000747277300018
WOS:000755147000001,WOS:000599655100005
WOS:000755147000001,WOS:000497974600021
WOS:000755147000001,WOS:000621229600003
WOS:000755147000001,WOS:000482623500042
WOS:000755147000001,WOS:000599292000024
WOS:000755147000001,WOS:000497978100008
WOS:000755147000001,WOS:000419813100069
WOS:000755147000001,WOS:000542571700036
WOS:000755147000001,WOS:000528625100007
WOS:000755147000001,WOS:000423156900042
WOS:000755147000001,WOS:000455358300073
WOS:000750200400069,WOS:000441196900001
WOS:000750200400069,WOS:000418412800021
WOS:000750200400069,WOS:000437394700016
WOS:000750200400069,WOS:000460602400001
WOS:000741695500004,WOS:000594153000002
WOS:000741695500004,WOS:000429445500005
WOS:000741695500004,WOS:000402029000001
WOS:000741695500004,WOS:000467496200002
WOS:000741695500004,WOS:000665719200001
WOS:000741695500004,WOS:000687861300010
WOS:000741695500004,WOS:000525451000001
WOS:000741695500004,WOS:000501654900029
WOS:000741695500004,WOS:000571807400001
WOS:000741695500004,WOS:000463545200001
WOS:000741695500004,WOS:000515213000034
WOS:000756305600001,WOS:000682259700001
WOS:000756305600001,WOS:000523751400238
WOS:000756305600001,WOS:000572384700004
WOS:000756305600001,WOS:000604341800031
WOS:000756305600001,WOS:000554571000001
WOS:000756305600001,WOS:000451531700448
WOS:000756305600001,WOS:000561603100033
WOS:000756305600001,WOS:000448559400294
WOS:000756305600001,WOS:000527331800064
WOS:000756305600001,WOS:000640485700001
WOS:000756305600001,WOS:000463617000010
WOS:000756305600001,WOS:000608119000002
WOS:000756305600001,WOS:000625272900001
WOS:000746950400005,WOS:000520934500025
WOS:000746950400005,WOS:000471725400053
WOS:000746950400005,WOS:000460580500001
WOS:000746950400005,WOS:000472596200155
WOS:000746950400005,WOS:000510419400001
WOS:000746950400005,WOS:000591438900001
WOS:000746950400005,WOS:000510493100207
WOS:000746950400005,WOS:000471014500182
WOS:000746950400005,WOS:000465435500009
WOS:000746950400005,WOS:000444374500001
WOS:000746950400005,WOS:000474628100041
WOS:000754251000025,WOS:000522265900034
WOS:000754251000025,WOS:000526381800048
WOS:000754251000025,WOS:000559482800034
WOS:000754251000025,WOS:000543150100050
WOS:000754251000025,WOS:000548817900048
WOS:000754251000025,WOS:000565140400005
WOS:000754251000025,WOS:000521186100017
WOS:000754251000025,WOS:000554571000001
WOS:000754251000025,WOS:000471725400053
WOS:000754251000025,WOS:000461843300070
WOS:000754251000025,WOS:000472596200056
WOS:000754251000025,WOS:000471725400041
WOS:000754251000025,WOS:000456139200048
WOS:000754251000025,WOS:000521981800037
WOS:000754251000025,WOS:000597226700039
WOS:000754251000025,WOS:000508181000035
WOS:000754251000025,WOS:000568683900029
WOS:000754251000025,WOS:000616317000008
WOS:000754251000025,WOS:000538038400021
WOS:000754251000025,WOS:000526381800060
WOS:000754251000025,WOS:000521981800024
WOS:000754251000025,WOS:000554904700035
WOS:000754251000025,WOS:000616317000020
WOS:000754251000025,WOS:000470838000019
WOS:000754251000025,WOS:000558744200003
WOS:000754251000025,WOS:000579118600017
WOS:000754251000025,WOS:000536066300076
WOS:000754251000025,WOS:000464251300001
WOS:000757837300014,WOS:000402029000001
WOS:000757837300014,WOS:000472596200054
WOS:000757837300014,WOS:000461843300070
WOS:000757837300014,WOS:000434316900012
WOS:000757837300014,WOS:000458764100013
WOS:000757837300014,WOS:000690440600028
WOS:000747462100064,WOS:000491295800087
WOS:000747462100064,WOS:000732909300001
WOS:000747462100064,WOS:000497254100009
WOS:000747462100064,WOS:000521981800012
WOS:000747462100064,WOS:000471725400053
WOS:000747462100064,WOS:000543157700061
WOS:000747462100064,WOS:000473748100093
WOS:000747462100064,WOS:000474628100041
WOS:000747462100064,WOS:000535682700011
WOS:000747462100064,WOS:000554904700035
WOS:000747462100064,WOS:000522265900010
WOS:000747462100064,WOS:000471725400045
WOS:000747462100064,WOS:000519588700038
WOS:000747462100064,WOS:000502853400027
WOS:000747462100064,WOS:000616317000004
WOS:000748957000009,WOS:000559093100001
WOS:000748957000009,WOS:000477669200010
WOS:000748957000009,WOS:000491414300006
WOS:000748957000009,WOS:000542608500009
WOS:000750583300001,WOS:000579345600024
WOS:000750583300001,WOS:000552273900021
WOS:000750583300001,WOS:000492430500009
WOS:000750583300001,WOS:000590426100001
WOS:000750583300001,WOS:000568683900029
WOS:000750583300001,WOS:000673518500017
WOS:000749201100001,WOS:000462540400254
WOS:000749201100001,WOS:000418968500002
WOS:000749201100001,WOS:000530243600069
WOS:000749201100001,WOS:000554408200001
WOS:000749201100001,WOS:000482628500135
WOS:000749201100001,WOS:000571765000003
WOS:000749201100001,WOS:000527411700019
WOS:000749201100001,WOS:000455711200004
WOS:000749201100001,WOS:000468237700001
WOS:000752027800001,WOS:000496341700010
WOS:000740006200057,WOS:000525423400021
WOS:000740006200057,WOS:000633436600054
WOS:000740006200057,WOS:000560695700081
WOS:000740006200057,WOS:000527272900022
WOS:000740006200057,WOS:000475993700017
WOS:000740006200057,WOS:000464479700004
WOS:000740006200057,WOS:000673632700031
WOS:000740006200057,WOS:000474315800076
WOS:000740006200048,WOS:000548817900048
WOS:000740006200048,WOS:000577093700018
WOS:000740006200048,WOS:000638402700067
WOS:000740006200048,WOS:000554904700035
WOS:000740006200048,WOS:000591303900042
WOS:000740006200038,WOS:000472596200061
WOS:000740006200038,WOS:000530284400065
WOS:000740006200038,WOS:000549318100077
WOS:000740006200038,WOS:000532257900026
WOS:000740006200038,WOS:000512550600067
WOS:000740006200038,WOS:000532257900010
WOS:000740006200038,WOS:000503985700119
WOS:000740006200038,WOS:000461843300070
WOS:000740006200038,WOS:000542942700029
WOS:000740006200038,WOS:000711808500013
WOS:000740006200038,WOS:000530284400064
WOS:000740006200038,WOS:000526381800052
WOS:000740006200038,WOS:000598643800010
WOS:000740006200038,WOS:000472596200053
WOS:000740006200038,WOS:000474628100041
WOS:000740006200038,WOS:000537136400081
WOS:000740006200038,WOS:000433463500001
WOS:000740006200038,WOS:000495016000002
WOS:000741379700001,WOS:000392568300003
WOS:000741379700001,WOS:000628710800001
WOS:000740582500001,WOS:000658246500001
WOS:000740582500001,WOS:000632926800014
WOS:000740582500001,WOS:000580365700009
WOS:000740582500001,WOS:000490590300001
WOS:000740582500001,WOS:000515195500008
WOS:000740582500001,WOS:000444360400016
WOS:000738651300001,WOS:000679533900045
WOS:000738651300001,WOS:000618806300008
WOS:000738651300001,WOS:000616317000025
WOS:000738651300001,WOS:000554630400001
WOS:000738651300001,WOS:000628985900010
WOS:000738651300001,WOS:000632284700006
WOS:000738651300001,WOS:000491295800115
WOS:000738651300001,WOS:000571765000058
WOS:000738651300001,WOS:000470838000019
WOS:000738651300001,WOS:000626509000001
WOS:000747198400001,WOS:000465509600054
WOS:000747198400001,WOS:000600307800001
WOS:000747198400001,WOS:000525409100074
WOS:000747198400001,WOS:000468237800004
WOS:000747198400001,WOS:000527320000011
WOS:000747198400001,WOS:000579345600032
WOS:000747198400001,WOS:000513451700016
WOS:000747198400001,WOS:000649395200002
WOS:000747198400001,WOS:000518075800001
WOS:000747198400001,WOS:000694866700001
WOS:000747198400001,WOS:000697350100010
WOS:000747198400001,WOS:000476789700007
WOS:000747198400001,WOS:000465275100001
WOS:000747198400001,WOS:000538038400021
WOS:000747198400001,WOS:000502853400024
WOS:000747198400001,WOS:000475330400010
WOS:000747198400001,WOS:000571765000071
WOS:000747198400001,WOS:000537706700005
WOS:000747198400001,WOS:000526381800054
WOS:000747198400001,WOS:000546410800027
WOS:000747198400001,WOS:000471106200009
WOS:000750240200001,WOS:000658354800002
WOS:000750240200001,WOS:000641159800011
WOS:000750240200001,WOS:000458569300109
WOS:000750240200001,WOS:000519921600001
WOS:000750240200001,WOS:000471725400043
WOS:000750240200001,WOS:000471725400042
WOS:000750240200001,WOS:000579345600020
WOS:000750240200001,WOS:000509588200088
WOS:000750240200001,WOS:000682147600036
WOS:000750240200001,WOS:000515852500002
WOS:000750240200001,WOS:000465435500009
WOS:000750240200001,WOS:000614633400006
WOS:000750240200001,WOS:000424078700007
WOS:000750240200001,WOS:000541153400062
WOS:000750240200001,WOS:000624795700001
WOS:000750240200001,WOS:000511197000003
WOS:000750240200001,WOS:000470943300002
WOS:000750240200001,WOS:000481688500152
WOS:000750240200001,WOS:000537136400083
WOS:000742967800001,WOS:000524706500030
WOS:000742967800001,WOS:000690423100001
WOS:000742967800001,WOS:000690994700027
WOS:000742967800001,WOS:000467373400005
WOS:000742967800001,WOS:000445190500009
WOS:000742967800001,WOS:000464096800001
WOS:000742967800001,WOS:000644368500005
WOS:000742967800001,WOS:000491295800055
WOS:000742967800001,WOS:000644001100001
WOS:000742967800001,WOS:000427899600001
WOS:000742967800001,WOS:000442316200015
WOS:000742967800001,WOS:000641976000027
WOS:000742967800001,WOS:000476876700001
WOS:000742967800001,WOS:000466603800072
WOS:000742967800001,WOS:000709090100063
WOS:000742967800001,WOS:000602718000002
WOS:000742967800001,WOS:000579345600021
WOS:000742967800001,WOS:000384887100022
WOS:000742967800001,WOS:000483018200025
WOS:000742967800001,WOS:000474315800076
WOS:000742967800001,WOS:000535994500023
WOS:000742967800001,WOS:000587719200001
WOS:000747062600001,WOS:000758806000001
WOS:000747062600001,WOS:000720042100001
WOS:000747062600001,WOS:000688798700001
WOS:000747062600001,WOS:000509479200004
WOS:000747062600001,WOS:000458569300109
WOS:000747062600001,WOS:000641159800020
WOS:000747062600001,WOS:000483198900074
WOS:000747062600001,WOS:000536066300052
WOS:000747062600001,WOS:000471014500015
WOS:000747062600001,WOS:000451598900304
WOS:000747062600001,WOS:000471014500097
WOS:000747062600001,WOS:000614825600017
WOS:000747062600001,WOS:000510493100154
WOS:000747062600001,WOS:000488101400018
WOS:000747062600001,WOS:000561721600001
WOS:000747062600001,WOS:000557358500002
WOS:000747062600001,WOS:000598643800013
WOS:000758806000001,WOS:000720042100001
WOS:000758806000001,WOS:000688798700001
WOS:000758806000001,WOS:000509479200004
WOS:000758806000001,WOS:000458569300109
WOS:000758806000001,WOS:000641159800020
WOS:000758806000001,WOS:000446940600392
WOS:000758806000001,WOS:000536066300052
WOS:000758806000001,WOS:000471014500015
WOS:000758806000001,WOS:000615523200001
WOS:000758806000001,WOS:000539533200093
WOS:000758806000001,WOS:000679533900044
WOS:000758806000001,WOS:000516721000009
WOS:000758806000001,WOS:000614825600017
WOS:000758806000001,WOS:000510493100154
WOS:000758806000001,WOS:000488101400018
WOS:000758806000001,WOS:000587423600001
WOS:000758806000001,WOS:000464381400017
WOS:000758806000001,WOS:000687736100012
WOS:000758806000001,WOS:000561721600001
WOS:000758806000001,WOS:000680892400028
WOS:000758806000001,WOS:000501392500014
WOS:000758806000001,WOS:000598643800013
WOS:000758806000001,WOS:000454817100134
WOS:000753405600001,WOS:000650764900001
WOS:000753405600001,WOS:000557794500001
WOS:000753405600001,WOS:000497645900012
WOS:000753405600001,WOS:000622270400008
WOS:000753405600001,WOS:000480179800001
WOS:000753405600001,WOS:000579345600027
WOS:000753405600001,WOS:000673518500025
WOS:000753405600001,WOS:000641159800020
WOS:000753405600001,WOS:000673518500021
WOS:000753405600001,WOS:000579345600023
WOS:000753405600001,WOS:000558743700063
WOS:000753405600001,WOS:000501654900006
WOS:000753405600001,WOS:000497811000006
WOS:000753405600001,WOS:000612152100070
WOS:000753405600001,WOS:000563175500017
WOS:000753405600001,WOS:000617352400001
WOS:000753405600001,WOS:000611358200001
WOS:000753405600001,WOS:000575729300006
WOS:000753405600001,WOS:000641159800008
WOS:000753405600001,WOS:000556867600003
WOS:000753405600001,WOS:000555430800007
WOS:000753405600001,WOS:000508181000035
WOS:000753405600001,WOS:000641159800018
WOS:000753405600001,WOS:000492292500034
WOS:000753405600001,WOS:000673518500046
WOS:000753405600001,WOS:000742730400002
WOS:000753405600001,WOS:000616317000018
WOS:000753405600001,WOS:000641159800017
WOS:000753405600001,WOS:000638402100025
WOS:000752861300001,WOS:000669308100002
WOS:000752861300001,WOS:000512509500001
WOS:000752861300001,WOS:000552514600001
WOS:000739990200001,WOS:000443711200009
WOS:000739990200001,WOS:000411818200005
WOS:000739990200001,WOS:000402029000001
WOS:000739990200001,WOS:000471619000001
WOS:000739990200001,WOS:000494891000020
WOS:000739990200001,WOS:000494891000006
WOS:000739990200001,WOS:000494891000014
WOS:000739990200001,WOS:000409394600006
WOS:000739990200001,WOS:000563585300009
WOS:000739990200001,WOS:000622067100001
WOS:000739990200001,WOS:000501863500006
WOS:000739990200001,WOS:000515213000034
WOS:000739990200001,WOS:000447671100002
WOS:000747459100001,WOS:000672251700004
WOS:000747459100001,WOS:000590437900001
WOS:000747459100001,WOS:000551328900001
WOS:000747459100001,WOS:000479160300086
WOS:000747459100001,WOS:000645806600001
WOS:000747459100001,WOS:000464142900001
WOS:000747459100001,WOS:000447358700009
WOS:000747459100001,WOS:000638402100010
WOS:000747459100001,WOS:000632961600023
WOS:000747459100001,WOS:000466254600015
WOS:000747459100001,WOS:000618089200013
WOS:000747459100001,WOS:000437555800053
WOS:000747459100001,WOS:000554881700002
WOS:000747459100001,WOS:000463328100001
WOS:000747459100001,WOS:000443168200067
WOS:000747459100001,WOS:000732697400001
WOS:000747459100001,WOS:000429971100064
WOS:000747459100001,WOS:000684707400026
WOS:000747459100001,WOS:000472204600001
WOS:000747459100001,WOS:000608119000002
WOS:000747459100001,WOS:000549823900008
WOS:000747459100001,WOS:000409981600012
WOS:000747459100001,WOS:000491295800031
WOS:000747459100001,WOS:000487233800069
WOS:000747459100001,WOS:000684707400025
WOS:000747459100001,WOS:000443941300001
WOS:000747459100001,WOS:000524746000016
WOS:000747277300018,WOS:000507947800050
WOS:000747277300018,WOS:000450168500007
WOS:000747277300018,WOS:000400532900028
WOS:000747277300018,WOS:000482623500042
WOS:000747277300018,WOS:000418128400038
WOS:000747277300018,WOS:000441446300040
WOS:000747277300018,WOS:000483016500084
WOS:000747277300018,WOS:000400227000018
WOS:000747277300018,WOS:000542571700036
WOS:000747277300018,WOS:000497163000110
WOS:000731459600015,WOS:000524898700033
WOS:000732989800059,WOS:000501304300026
WOS:000732989800059,WOS:000527571300036
WOS:000732989800059,WOS:000557351400003
WOS:000732989800059,WOS:000450118100018
WOS:000732989800059,WOS:000545243500033
WOS:000732989800059,WOS:000530243600069
WOS:000732989800059,WOS:000618555700011
WOS:000732989800059,WOS:000472596200051
WOS:000732989800059,WOS:000520402600005
WOS:000744111200009,WOS:000468720200005
WOS:000744111200009,WOS:000467528700002
WOS:000744111200009,WOS:000467528700004
WOS:000744111200009,WOS:000438380600004
WOS:000744111200009,WOS:000463302600005
WOS:000744111200009,WOS:000428861300009
WOS:000744111200009,WOS:000506382200001
WOS:000744111200009,WOS:000497989600022
WOS:000744111200009,WOS:000515428600001
WOS:000744111200009,WOS:000640096200012
WOS:000744111200009,WOS:000498755000004
WOS:000744111200009,WOS:000694855800011
WOS:000744111200009,WOS:000397090100002
WOS:000744111200009,WOS:000463074200004
WOS:000744111200009,WOS:000472702600003
WOS:000744111200009,WOS:000544481800003
WOS:000735517000046,WOS:000434460100001
WOS:000735517000046,WOS:000492430500009
WOS:000735517000046,WOS:000424078700007
WOS:000735517000046,WOS:000384887100022
WOS:000735517000046,WOS:000471106200009
WOS:000747828800002,WOS:000419409200015
WOS:000747828800002,WOS:000428379000001
WOS:000747828800002,WOS:000460630300011
WOS:000747828800002,WOS:000463617000005
WOS:000747828800002,WOS:000501205200308
WOS:000747828800002,WOS:000456221900005
WOS:000747828800002,WOS:000461899300006
WOS:000747828800002,WOS:000463617000010
WOS:000747828800002,WOS:000443148700010
WOS:000747828800002,WOS:000461455800004
WOS:000747828800002,WOS:000447671100002
WOS:000742179800005,WOS:000608975200017
WOS:000742179800005,WOS:000543150100050
WOS:000742179800005,WOS:000548817900048
WOS:000742179800005,WOS:000515213000018
WOS:000742179800005,WOS:000521186100017
WOS:000742179800005,WOS:000464479700004
WOS:000742179800005,WOS:000616317000021
WOS:000742179800005,WOS:000449962900069
WOS:000742179800005,WOS:000481944300066
WOS:000742179800005,WOS:000460602400001
WOS:000742179800005,WOS:000472596200050
WOS:000742179800005,WOS:000442317300006
WOS:000742179800005,WOS:000539041600039
WOS:000750334200001,WOS:000546415000001
WOS:000750334200001,WOS:000470838000025
WOS:000750334200001,WOS:000601374900007
WOS:000750334200001,WOS:000482063200050
WOS:000750334200001,WOS:000511197000002
WOS:000750334200001,WOS:000597827200001
WOS:000750334200001,WOS:000521371400098
WOS:000750334200001,WOS:000637996500014
WOS:000750334200001,WOS:000520640300001
WOS:000750334200001,WOS:000578547600002
WOS:000742944500005,WOS:000530846700005
WOS:000742944500005,WOS:000488487700009
WOS:000742944500005,WOS:000519969300001
WOS:000742944500005,WOS:000498328600012
WOS:000744111200007,WOS:000513464200001
WOS:000744111200007,WOS:000489702000009
WOS:000744111200007,WOS:000694839600002
WOS:000744111200007,WOS:000519969300003
WOS:000744111200007,WOS:000461455800004
WOS:000747137700003,WOS:000471704600005
WOS:000747137700003,WOS:000397090100002
WOS:000754700800001,WOS:000658372100006
WOS:000754700800001,WOS:000681645200003
WOS:000754700800001,WOS:000673965500001
WOS:000754700800001,WOS:000608262000002
WOS:000754700800001,WOS:000510047500001
WOS:000754700800001,WOS:000684011900040
WOS:000754700800001,WOS:000493346100001
WOS:000754700800001,WOS:000484227500008
WOS:000754700800001,WOS:000594633900003
WOS:000754700800001,WOS:000435020500001
WOS:000754700800001,WOS:000589197300014
WOS:000754700800001,WOS:000599021800001
WOS:000754700800001,WOS:000631182100001
WOS:000754700800001,WOS:000521040900001
WOS:000754700800001,WOS:000705959300005
WOS:000754700800001,WOS:000455878900001
WOS:000754700800001,WOS:000598086100016
WOS:000754700800001,WOS:000509483800193
WOS:000754700800001,WOS:000700585500001
WOS:000754700800001,WOS:000524745100002
WOS:000754700800001,WOS:000538960800002
WOS:000754700800001,WOS:000667615300021
WOS:000754700800001,WOS:000602718000001
WOS:000754700800001,WOS:000455401000025
WOS:000754700800001,WOS:000596037700008
WOS:000754700800001,WOS:000710458600003
WOS:000754700800001,WOS:000426306800001
WOS:000754700800001,WOS:000463756800026
WOS:000754700800001,WOS:000434717200001
WOS:000754700800001,WOS:000544572900002
WOS:000754700800001,WOS:000535701600013
WOS:000747137700004,WOS:000643671500006
WOS:000747137700004,WOS:000471735700001
WOS:000747137700004,WOS:000554927000043
WOS:000747137700004,WOS:000490590300001
WOS:000747137700004,WOS:000637956300007
WOS:000747137700004,WOS:000447671100002
WOS:000750214100001,WOS:000654306000001
WOS:000747320500001,WOS:000468592500001
WOS:000747320500001,WOS:000647305200001
WOS:000747320500001,WOS:000645842600001
WOS:000747320500001,WOS:000614745800005
WOS:000747320500001,WOS:000554904700034
WOS:000747320500001,WOS:000527331800064
WOS:000747320500001,WOS:000456774800001
WOS:000747320500001,WOS:000487233800069
WOS:000747320500001,WOS:000601928100001
WOS:000747199500001,WOS:000524617700002
WOS:000747199500001,WOS:000647406400063
WOS:000747199500001,WOS:000590419300001
WOS:000747199500001,WOS:000550744700089
WOS:000747199500001,WOS:000504767900031
WOS:000747199500001,WOS:000641976000027
WOS:000747199500001,WOS:000497978100008
WOS:000747199500001,WOS:000603722300001
WOS:000747199500001,WOS:000594404900011
WOS:000747199500001,WOS:000595963700001
WOS:000747199500001,WOS:000608222100001
WOS:000747199500001,WOS:000608206700001
WOS:000747199500001,WOS:000558589800001
WOS:000747199500001,WOS:000525422700146
WOS:000747199500001,WOS:000622100800013
WOS:000747199500001,WOS:000537706700005
WOS:000747199500001,WOS:000560332400001
WOS:000735440000004,WOS:000453683600004
WOS:000735440000004,WOS:000453683600005
WOS:000735440000004,WOS:000453683600008
WOS:000735440000004,WOS:000453683600002
WOS:000747541200001,WOS:000725756200001
WOS:000747541200001,WOS:000682326700001
WOS:000739978800001,WOS:000525391900047
WOS:000739978800001,WOS:000510411300002
WOS:000739978800001,WOS:000465031800001
WOS:000739987500001,WOS:000677639500015
WOS:000739987500001,WOS:000632046100013
WOS:000739987500001,WOS:000569317500010
WOS:000739987500001,WOS:000693887500002
WOS:000739987500001,WOS:000618081600010
WOS:000739987500001,WOS:000644368500005
WOS:000739987500001,WOS:000658372100012
WOS:000739987500001,WOS:000541153400059
WOS:000739987500001,WOS:000605005000024
WOS:000739987500001,WOS:000673940200001
WOS:000739987500001,WOS:000758035600007
WOS:000739987500001,WOS:000565139800001
WOS:000739987500001,WOS:000503827500026
WOS:000739987500001,WOS:000633035000005
WOS:000739987500001,WOS:000621261700002
WOS:000739987500001,WOS:000640378200002
WOS:000739987500001,WOS:000580580900002
WOS:000739987500001,WOS:000656201800001
WOS:000739987500001,WOS:000536765700015
WOS:000739987500001,WOS:000501936300012
WOS:000739987500001,WOS:000661871100006
WOS:000739987500001,WOS:000677537700013
WOS:000739987500001,WOS:000496030700005
WOS:000739987500001,WOS:000495016000002
WOS:000739987500001,WOS:000528199900042
WOS:000739987500001,WOS:000502853400027
WOS:000754250700024,WOS:000562070600001
WOS:000754250700024,WOS:000591303900042
WOS:000746140700001,WOS:000418412800021
WOS:000746140700001,WOS:000616317000003
WOS:000746140700001,WOS:000494891000031
WOS:000746140700001,WOS:000611358200001
WOS:000746140700001,WOS:000417206400013
WOS:000746140700001,WOS:000659552700118
WOS:000744111200014,WOS:000643671500006
WOS:000744111200014,WOS:000496341700010
WOS:000744111200014,WOS:000694855800011
WOS:000744111200014,WOS:000472702600003
WOS:000744111200014,WOS:000654053900019
WOS:000744111200014,WOS:000645096600026
WOS:000747609300001,WOS:000549854600151
WOS:000747609300001,WOS:000724240300001
WOS:000747609300001,WOS:000681932800001
WOS:000747609300001,WOS:000725756200001
WOS:000747609300001,WOS:000593573300001
WOS:000747609300001,WOS:000580078300001
WOS:000747609300001,WOS:000670967700001
WOS:000747609300001,WOS:000534781600002
WOS:000747609300001,WOS:000597572700001
WOS:000747609300001,WOS:000554630400001
WOS:000747609300001,WOS:000556995800001
WOS:000747609300001,WOS:000586374400001
